title,site,url,salary,salary_min,salary_max,currency,city,responsibility,requirement,date_publication
Разнорабочий (Лаишево),https://hh.ru/,https://spb.hh.ru/vacancy/52243160?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,0,,,Обслуживание специального оборудования. Работа по сортировке и укладке пищевой продукции. Уход за птицей.,Рассмотрим кандидатов без опыта работы.,
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/51306985?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,30000,0,руб.,,"Уборка территории. Приборка в подсобных помещениях. Уборка травы, снега.",Не указаны,
Подсобный рабочий (разнорабочий),https://hh.ru/,https://spb.hh.ru/vacancy/50402358?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,0,,,"Работы по устройству ограждений, ремонту деталей строительных конструкций и временных сооружений, по погрузке, выгрузке, перемещению и укладке грузов, очистке территории...","Умение работать ручным, электрическим инструментом.",
Разнорабочий на стройку,https://hh.ru/,https://spb.hh.ru/vacancy/50828066?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,0,,,Все виды общестроительных и подсобных работ на строительном участке. Земляные работы. Погрузо-разгрузочные работы. Работа с электроинструментом.,Добросовестность. Ответственность. Внимательность.,
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52163727?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,19000,0,руб.,,Содержание территории предприятия в надлежащем санитарном состоянии.,"Умение работы в команде, коммуникабельность. Желательно умение работы с электро-бензо инструментом (тример, бензопила, газонокосилка).",
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/50915582?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,41000,43000,руб.,,"Укладка, упаковка и разделка куриной тушки. Погрузо-разгрузочные работы. Перемещение продукции по складу. Выполнение необходимых операций согласно планам предприятия.","Профильное образование не требуется. Личные качества: аккуратность, ответственность, исполнительность.",
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52214181?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,25000,0,руб.,,"Погрузка, разгрузка строительных материалов. Перемещение необходимых материалов по территории. Уборка территории от строительного мусора. Помощь в кладке кирпича, сварных работах...","Умение работать в коллективе, обязательность.",
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/50915583?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,41000,43000,руб.,,"Укладка, упаковка и разделка куриной тушки. Погрузо-разгрузочные работы. Перемещение продукции по складу. Выполнение необходимых операций согласно планам предприятия.","Профильное образование не требуется. Личные качества: аккуратность, ответственность, исполнительность.",
Разнорабочий на пищевое производство,https://hh.ru/,https://spb.hh.ru/vacancy/52260021?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,25000,0,руб.,,"Разгрузка, погрузка товара, приёмка. Подсобный рабочий на производство. Уборка прилегающей территории.",Ответственность. Пунктуальность. Готовность к обучению. Обучаемость.,
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52102969?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,0,0,,,Строительные работы. Выполнение поручений руководителя.,Быстрообучаемость. Пунктуальность. Ответственность.,
Разнорабочий в убойный цех на птицефабрику,https://hh.ru/,https://spb.hh.ru/vacancy/52410249?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,22000,25000,руб.,,"Выполнение поручений бригадира. — Взаимодействие с сотрудниками птицефабрики. — Работа на конвейере (подвеска, доощипка, разделка, убой - автоматизированно).",Желание работать.,
Дворник / разнорабочий (п.Краснопахорское),https://hh.ru/,https://spb.hh.ru/vacancy/52415878?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,26800,26800,руб.,,"Ручная и механизированная уборка прилегающих территорий от снега, мусора, песка, опавших листьев и тд. Ручная уборка мусора и опавшей листвы...",Желание работать. Наличие сертификата о вакцинации (в случаях установленных действующим законодательством). Наличие мед книжки приветствуется.,
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/48476734?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,25000,25000,руб.,,Работа на складе.,Образование не ниже полного среднего. Внимательность. Ответственность.,
Подсобный рабочий,https://hh.ru/,https://spb.hh.ru/vacancy/52259858?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,30470,0,руб.,,Не указаны,Опыт работы НЕ ТРЕБУЕТСЯ.,
Разнорабочий,https://hh.ru/,https://spb.hh.ru/vacancy/47845481?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,41000,43000,руб.,,"Укладка, упаковка и разделка куриной тушки. Погрузо-разгрузочные работы. Перемещение продукции по складу. Выполнение необходимых операций согласно планам предприятия.","Профильное образование не требуется. Личные качества: аккуратность, ответственность, исполнительность.",
"Разнорабочий на завод в Тель-Авив, Израиль",https://hh.ru/,https://spb.hh.ru/vacancy/52009156?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,2000,3000,USD,,Уборка. Фасовка. Заготовка. Работа на линии. Чистка. И так далее.,Знание русского языка. Трудолюбие. Стрессоустойчивость.,
Разнорабочий ( г.Санкт-Петербург),https://hh.ru/,https://spb.hh.ru/vacancy/52061974?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,57000,0,руб.,,Выполнение погрузочно-разгрузочных и подсобных работ. - Поддержание санитарного состояния участка.,Организованность‚ исполнительность‚ аккуратность.,
Рабочий в покрасочных цех (Разнорабочий/подсобный рабочий),https://hh.ru/,https://spb.hh.ru/vacancy/52186493?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,0,40000,50000,руб.,,Работа в цехе порошковой покраски.,Не указаны,
